bill_id,title,timeline_history,date_first_reading,date_second_reading,sponsors_full_details,sponsors_names,committee,primary_sponsor_name
62b51223-5fa5-4cb7-8230-d854283266fa,"Federal Polytechnics Act (Amendment) Bill, 2024",First Reading (House: 2024-05-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-09,,"Terseer Ugbor (APC, Benue, Constituency: Kwande/Ushongo)",Terseer Ugbor,Not Yet Referred,Terseer Ugbor
6faa6199-dc11-46cb-afe1-83cce3b98916,"Federal Polytechnics Act (Amendment) Bill, 2024",First Reading (House: 2024-05-22) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-22,,"Hon Dominic Okafor (APGA, Anambra, Constituency: Aguata)",Hon Dominic Okafor,Not Yet Referred,Hon Dominic Okafor
782508c9-7aaa-4474-ba4e-721ec90db398,"Federal Polytechnics Act (Amendment) Bill, 2025",First Reading (House: 2025-11-18) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2025-11-18,,"Hon Akintunde Rotimi (APC, Ekiti, Constituency: Ikole/Oye)",Hon Akintunde Rotimi,Not Yet Referred,Hon Akintunde Rotimi
59a229f1-0c56-4faf-b910-229c76aae6c6,"Federal Produce Inspection Service (Enforcement of Exports Standards) (Establishment) Bill, 2023",First Reading (House: 2023-10-12) -> Second Reading (House: 2023-11-09) -> Committee Assignment (House: 2023-11-09) -> Report (House: 2024-02-28) -> Third Reading/Concurrence (House: 2024-02-29) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-12,2023-11-09,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,the Whole,Hon Benjamin Kalu
16383988-03c7-49bd-9449-3ca11a9406c2,"Federal Road Safety Commission (Amendment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Dachung Musa Bagos (PDP, Plateau, Constituency: Jos South/Jos East)",Hon Dachung Musa Bagos,Not Yet Referred,Hon Dachung Musa Bagos
ff665a2e-19c8-40d6-bdfc-b2ebfa48c3b8,"Federal Road Safety Commission (Establishment) Act (Amendment) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Ugochinyere Onyinye Ikeagwuonu (PDP, Imo, Constituency: Ideato North/Ideato South)",Hon Ugochinyere Onyinye Ikeagwuonu,Not Yet Referred,Hon Ugochinyere Onyinye Ikeagwuonu
46c604ed-7de7-4472-9fbf-014ffa9740b2,"Federal Road Safety Commission (Establishment) Bill, 2023",First Reading (House: 2023-11-02) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-02,,"Adedayo Samuel Adesola (APC, Lagos, Constituency: Apapa)",Adedayo Samuel Adesola,Not Yet Referred,Adedayo Samuel Adesola
8e8cbea4-99c4-43cf-959f-5f9a903d3f1a,"Federal Road Safety Commission Act (Amendment) Bill, 2023",First Reading (House: 2023-10-24) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-24,,"Hon Ayodeji Alao (APC, Oyo, Constituency: Ogbomoso North/ Ogbomoso South/Orire)",Hon Ayodeji Alao,Not Yet Referred,Hon Ayodeji Alao
2526bba8-7774-402a-acd7-0caad9f590fb,"Federal Road Safety Commission Act (Amendment) Bill, 2024",First Reading (House: 2024-07-18) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-18,,"Hon Cornelius Abidun Aderin (APC, Ondo, Constituency: Akure North/Akure South)",Hon Cornelius Abidun Aderin,Not Yet Referred,Hon Cornelius Abidun Aderin
8b920324-3242-4ca7-b9b0-d6cf0d3c8f5b,"Federal Road Safety Commission Act (Amendment) Bill, 2024","First Reading (House: 2024-05-22, Senate: 2025-10-07) -> Second Reading (House: 2024-10-10) -> Committee Assignment (House: 2024-10-10) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started)",2024-05-22,2024-10-10,"Hon Olaide Yusuf Mohammed (APC, Oyo, Constituency: Irepo/Orelope/Olorunsogo)",Hon Olaide Yusuf Mohammed,Federal Road Safety,Hon Olaide Yusuf Mohammed
e404211d-c928-4d81-a0d5-95d222342fe2,"Federal Roads Authority Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (House: 1111-11-11) -> Committee Assignment (House: 0243-03-12) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,1111-11-11,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,Niger Delta Development Commission (NDDC),Hon Benjamin Kalu
dafab60d-fba3-4124-ac32-153c7d3df90f,"Federal Roads Maintenance Agency Act (Amendment) Bill, 2025",First Reading (House: 2025-12-10) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2025-12-10,,"Akarachi Etinosa Tosan (APC, Imo, Constituency: Ikeduru/Mbaitoli)",Akarachi Etinosa Tosan,Not Yet Referred,Akarachi Etinosa Tosan
7a384666-4213-4907-b0fe-1d67b8b500bd,"Federal School of Nursing and Midwifery, Sobe, Edo State (Establishment) Bill, 2023",First Reading (House: 2023-09-26) -> Second Reading (House: 2023-10-10) -> Committee Assignment (House: 2023-10-10) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-09-26,2023-10-10,"Hon Julius Ihonvbere (APC, Edo, Constituency: Owan East/Owan West)",Hon Julius Ihonvbere,the Whole,Hon Julius Ihonvbere
162fb31f-254e-404a-afe1-9f76eef9ace6,"Federal School of Nursing and Midwifery, Uturu, Abia State (Establishment) Bill, 2025",First Reading (Not Started) -> Second Reading (House: 2025-11-18) -> Committee Assignment (House: 2025-11-18) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,2025-11-18,"Hon Amobi Ogah (LP, Abia, Constituency: Isuikwuato/Umu-Nneochi)",Hon Amobi Ogah,Specialty Healthcare,Hon Amobi Ogah
082f4b62-94a3-4613-aafe-e259a3fe5a20,"Federal School of Statistics, Manchok (Establishment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,,"Hon. Sagir Koki (APC, Kano, Constituency: Municipal)",Hon. Sagir Koki,Not Yet Referred,Hon. Sagir Koki
5ad34f36-b73f-4f33-a38c-276f4df34df9,"Federal School of Statistics, Manchok (Establishment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,,"Hon. Sagir Koki (APC, Kano, Constituency: Municipal)",Hon. Sagir Koki,Not Yet Referred,Hon. Sagir Koki
43e2390e-7526-43c4-837a-50dad2b2f62c,"Federal Teachers’ Colleges (Establishment) Bill, 2026",First Reading (House: 2026-03-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2026-03-12,,"Murphy Osaro Omoruyi (LP, Edo, Constituency: Egor/Ikpoba-Okha)",Murphy Osaro Omoruyi,Not Yet Referred,Murphy Osaro Omoruyi
88e64898-b93a-4504-9a20-bd1acc27918d,"Federal Teaching Hospital Abuja (Establishment) Bill, 2024",First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-23,,"Hon Amos Gwamna Magaji (APC, Kaduna, Constituency: Zangon Kataf/Jaba)",Hon Amos Gwamna Magaji,Not Yet Referred,Hon Amos Gwamna Magaji
dc9082e5-04ca-4cb4-89b5-14bdb9c4173b,"Federal Teaching Hospital Birnin-Kebbi (Establishment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,,"Hon Bello A Kaoje (APC, Kebbi, Constituency: Bagudo/Suru)",Hon Bello A Kaoje,Not Yet Referred,Hon Bello A Kaoje
c096afb6-18bf-4007-ae47-17793d77e186,"Federal Teaching Hospital, Oba, Anambra State (Establishment) Bill, 2025",First Reading (House: 2025-05-21) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2025-05-21,,"Hon Uchenna Okonkwo (LP, Anambra, Constituency: Idemili North/Idemili South)",Hon Uchenna Okonkwo,Not Yet Referred,Hon Uchenna Okonkwo
ae0340cb-9028-460b-9c13-cdbb5a3624f4,"Federal Technical and Vocational Training Centre Aba(Establishment) Bill, 2024",First Reading (House: 2024-05-21) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-21,,"Alexander Mascot Ikwechegh (LP, Abia, Constituency: Aba North/Aba South)",Alexander Mascot Ikwechegh,Not Yet Referred,Alexander Mascot Ikwechegh
8a571fde-153f-4794-a6cb-adf08031cd1f,"Federal Technical and Vocational Training Centre, Kubau, Kaduna State (Establishment) Bill, 2023",First Reading (House: 2023-10-31) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-31,,"Hon Ibrahim Almustapha Aliyu (APC, Sokoto, Constituency: Wurno/Rabah)",Hon Ibrahim Almustapha Aliyu,Not Yet Referred,Hon Ibrahim Almustapha Aliyu
d68cab79-09eb-42f9-94b2-5b33d5dd26d9,"Federal Technical College, Nasarawa Burkullu, Zamfara State (Establishment) Bill, 2023",First Reading (House: 2023-12-20) -> Second Reading (House: 2025-11-18) -> Committee Assignment (House: 2025-11-18) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-12-20,2025-11-18,"Hon Sulaiman Gumi Abubakar (PDP, Zamfara, Constituency: Gummi/Bukkuyum)",Hon Sulaiman Gumi Abubakar,Alternative Education,Hon Sulaiman Gumi Abubakar
142dff8c-3e66-426e-a9bf-f9b097982521,Federal Universities of Agriculture Act (Amendment) Bill 2024,First Reading (House: 2024-04-30) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (House: 2025-11-12) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-04-30,,"Hon Anthony Adebayo Adepoju (PDP, Oyo, Constituency: Ibarapa Central/Ibarapa North)",Hon Anthony Adebayo Adepoju,Not Yet Referred,Hon Anthony Adebayo Adepoju
256e2ce9-9512-46d1-9d43-b993979c80d4,"Federal Universities of Agriculture Act (Amendment) Bill, 2023",First Reading (House: 2023-10-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-17,,"Kelechi Nwogu (PDP, Rivers, Constituency: Etche/Omuma)",Kelechi Nwogu,Not Yet Referred,Kelechi Nwogu
4404b304-4c51-4077-9b4a-faba86301683,"Federal Universities of Agriculture Act (Amendment) Bill, 2023",First Reading (House: 2023-11-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-07,,"Hon Lukman Mudashiru (PDP, Osun, Constituency: Ayedire/Iwo/Ola-Oluwa)",Hon Lukman Mudashiru,Not Yet Referred,Hon Lukman Mudashiru
a971f899-14dd-4ab0-b53f-03d38d1aad89,"Federal Universities of Agriculture Act (Amendment) Bill, 2023",First Reading (House: 2023-10-04) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-04,,"Hon Okunjimi John Odimayo (APC, Ondo, Constituency: Okitipupa/Irele)",Hon Okunjimi John Odimayo,Not Yet Referred,Hon Okunjimi John Odimayo
60e9259b-10e8-4b0d-aaef-ad6b295ab6b2,"Federal Universities of Agriculture Act (Amendment) Bill, 2024",First Reading (House: 2024-05-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (House: 2025-11-12) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-09,,"Adesida Abiodun (APC, Ondo, Constituency: Akure North/Akure South)",Adesida Abiodun,Not Yet Referred,Adesida Abiodun
ec30f0b6-a747-4fbb-a37a-fb9cbcfec79a,"Federal Universities of Agriculture Act (Amendment) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Mathew Nwogu (LP, Imo, Constituency: Aboh Mbaise/Ngor Okpala)",Hon Mathew Nwogu,Not Yet Referred,Hon Mathew Nwogu
c4b70b1c-7949-4639-9428-82cc885e76b7,"Federal Universities of Technology Act (Amendment) Bill, 2023",First Reading (House: 2023-10-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-17,,"Kelechi Nwogu (PDP, Rivers, Constituency: Etche/Omuma)",Kelechi Nwogu,Not Yet Referred,Kelechi Nwogu
e6680dd3-dd6f-4c1f-8a8c-47663555dfc9,"Federal Universities of Technology Act (Amendment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,,"Hon Babajimi Adegoke Benson (APC, Lagos, Constituency: Ikorodu)",Hon Babajimi Adegoke Benson,Not Yet Referred,Hon Babajimi Adegoke Benson
0a811f48-455e-4301-a4f5-911b83012171,"Federal Universities of Technology Act (Amendment) Bill, 2024",First Reading (House: 2024-09-26) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-09-26,,"Hon Julius Ihonvbere (APC, Edo, Constituency: Owan East/Owan West)",Hon Julius Ihonvbere,Not Yet Referred,Hon Julius Ihonvbere
59d5bd8d-9b89-4c56-9fe7-62f63e272f89,"Federal Universities of Technology Act (Amendment) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,,"Hon Benedict Etanabene (LP, Delta, Constituency: Okpe/Sapele/Uvwie)",Hon Benedict Etanabene,Not Yet Referred,Hon Benedict Etanabene
62038c78-d2f1-4816-8d8c-531703395c9d,"Federal Universities of Technology Act (Amendment) Bill, 2025",First Reading (House: 2025-11-18) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2025-11-18,,"Hon Adelegbe Emmanuel Oluwatimehin (APC, Ondo, Constituency: Owo/Ose)",Hon Adelegbe Emmanuel Oluwatimehin,Not Yet Referred,Hon Adelegbe Emmanuel Oluwatimehin
7942cdd8-4da9-4b3b-a028-37340cbb334b,"Federal Universities of Technology Act (Amendment) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Esosa Iyawe (LP, Edo, Constituency: Oredo)",Esosa Iyawe,Not Yet Referred,Esosa Iyawe
a0ae8afa-df30-41dc-bbe1-120b3af02499,"Federal Universities of TechnologyAct (Amendment) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Oluwole Oke (PDP, Osun, Constituency: Obokun/Oriade)",Hon Oluwole Oke,Not Yet Referred,Hon Oluwole Oke
413d52e0-1238-4001-87a9-b9cc696180de,"Federal University Gusau, Teaching Hospital Gusau (Est.) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Abdulmalik Zubairu (APC, Zamfara, Constituency: Bungudu/Maru)",Hon Abdulmalik Zubairu,Not Yet Referred,Hon Abdulmalik Zubairu
46f897c8-ba0f-4375-8367-6502b3ab5f68,"Federal University Kisi, Oyo State (Establishment) Bill, 2024",First Reading (House: 2024-05-21) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-21,,"Hon Olaide Yusuf Mohammed (APC, Oyo, Constituency: Irepo/Orelope/Olorunsogo)",Hon Olaide Yusuf Mohammed,Not Yet Referred,Hon Olaide Yusuf Mohammed
5a8418cf-3553-4c1c-be43-d72f450c8d05,"Federal University Minna, Bill, 2023",First Reading (House: 2023-07-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-20,,"Hon Saidu Musa Abdullahi (APC, Niger, Constituency: Bida/Gbako/Katcha)",Hon Saidu Musa Abdullahi,Not Yet Referred,Hon Saidu Musa Abdullahi
1552c672-5a79-4628-a34c-3314adcdcd72,"Federal University of Aeronautics, Eruf – Offong Oruko, Akwa Ibom State (Establishment) Bill, 2024",First Reading (House: 2024-07-02) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-02,,"Hon Martins Etim Esin (PDP, Akwa Ibom, Constituency: Oron/Mbo/Okobo/Udung Uko/Urue Offong/Oruko)",Hon Martins Etim Esin,Not Yet Referred,Hon Martins Etim Esin
ad18cb6b-cc6f-40ce-addc-6b84cbf8aea3,"Federal University of Agriculture and Development Studies, Ishiagu (Est. etc.) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Osi Kama Nkemkanma (LP, Ebonyi, Constituency: Ivo-Ohaozara/Onicha)",Hon Osi Kama Nkemkanma,Not Yet Referred,Hon Osi Kama Nkemkanma
6678ca6e-37ca-4591-bea3-edf44bcb19c5,"Federal University of Agriculture and Entrepreneurship, Saki, Oyo State (Establishment) Bill, 2023",First Reading (House: 2023-10-17) -> Second Reading (House: 2023-10-26) -> Committee Assignment (House: 2023-10-26) -> Report (House: 2023-12-21) -> Third Reading/Concurrence (House: 2023-12-21) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-17,2023-10-26,"Hon Francis Ejiroghene Waive (APC, Delta, Constituency: Ughelli North, Ughelli South/Udu)",Hon Francis Ejiroghene Waive,the Whole,Hon Francis Ejiroghene Waive
fa7e5779-3a70-4693-96ba-1177e0d3fc6c,"Federal University of Agriculture and Solid Minerals Jalingo, Taraba State (Est.) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Sadiq Abbas Tafida (PDP, Taraba, Constituency: Jalingo/Yorro/Zing)",Sadiq Abbas Tafida,Not Yet Referred,Sadiq Abbas Tafida
f410a5b4-aeef-4bb1-b257-b3f45cc58dcb,"Federal University of Agriculture, Ako–Nike, Enugu State",First Reading (House: 2023-10-05) -> Second Reading (House: 2023-11-01) -> Committee Assignment (House: 2023-11-01) -> Report (House: 2024-09-25) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-05,2023-11-01,"Hon Paul Nnamchi (LP, Enugu, Constituency: Enugu East/Isi Uzo)",Hon Paul Nnamchi,Agricultural Colleges and Institutions,Hon Paul Nnamchi
96546f80-a4e2-4663-94e7-b5733a21007f,"Federal University of Agriculture, Atomkpe Inamite, Cross Rivers State (Establishment) Bill, 2023",First Reading (House: 2023-07-18) -> Second Reading (House: 2024-05-22) -> Committee Assignment (House: 2024-05-22) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-18,2024-05-22,"Hon Joseph Bassey (APC, Cross River, Constituency: Calabar South/Akpabuyo/ Bakassi)",Hon Joseph Bassey,Agricultural Colleges and Institutions,Hon Joseph Bassey
8cb2fb2b-6abe-49fc-9ac6-8bebacb937f8,"Federal University of Agriculture, Erawha- Owhe, Delta State (Establishment) Bill, 2023",First Reading (House: 2023-10-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-17,,"Hon Jonathan Ajirioghene Ukodhiko (PDP, Delta, Constituency: Isoko North/Isoko South)",Hon Jonathan Ajirioghene Ukodhiko,Not Yet Referred,Hon Jonathan Ajirioghene Ukodhiko
3d1f8b4f-25af-4a4b-be3a-5c83a9d29e09,"Federal University of Agriculture, Ibadan, Oyo State (Establishment) 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Adedeji Stanley Olajide (PDP, Oyo, Constituency: Ibadan South West/Ibadan North West)",Hon Adedeji Stanley Olajide,Not Yet Referred,Hon Adedeji Stanley Olajide
edc2dfb0-9158-4a8a-be0d-784f5fd8fb8c,"Federal University of Agriculture, Ibadan, Oyo State (Establishment) 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Adedeji Stanley Olajide (PDP, Oyo, Constituency: Ibadan South West/Ibadan North West)",Hon Adedeji Stanley Olajide,Not Yet Referred,Hon Adedeji Stanley Olajide
376f2523-ac8f-4aee-a9a6-f995e25ce06d,"Federal University of Agriculture, Kabba, Kogi State (Establishment) Bill, 2024",First Reading (House: 2024-06-11) -> Second Reading (House: 2024-07-18) -> Committee Assignment (House: 2024-07-18) -> Report (House: 2024-10-09) -> Third Reading/Concurrence (House: 2024-10-10) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-11,2024-07-18,"Salman Idris (APC, Kogi, Constituency: Ijumu/Kabba-Bunu)",Salman Idris,the Whole,Salman Idris
ec9b6c6f-ce76-473a-b054-e3cb84faf34c,"Federal University of Agriculture, Lavun, Niger State (Establishment) Bill, 2023",First Reading (House: 2023-10-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-17,,"Hon Joshua Gana (PDP, Niger, Constituency: Lavun/Mokwa/Edati)",Hon Joshua Gana,Not Yet Referred,Hon Joshua Gana
800fdc1a-55aa-444b-811a-64fa706e72d2,"Federal University of Agriculture, Mpu Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,Not Yet Referred,Hon Benjamin Kalu
78220137-2fe6-435a-adbe-c5364fb3bc26,"Federal University of Agriculture, Ningi Bauchi State (Establishment) Bill, 2023",First Reading (House: 2023-11-14) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-14,,"Hon Adamu Hashimu (PDP, Bauchi, Constituency: Ningi/Warji)",Hon Adamu Hashimu,Not Yet Referred,Hon Adamu Hashimu
27da5f71-fcd1-479a-ac16-4095be40fcaa,"Federal University of Agriculture, Nsit Ubium, Akwa Ibom State (Establishment) Bill, 2024",First Reading (House: 2024-07-02) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-02,,"Hon Paul Asuquo Ekpo (PDP, Akwa Ibom, Constituency: Etinan/Nsit Ibom/Nsit ubium)",Hon Paul Asuquo Ekpo,Not Yet Referred,Hon Paul Asuquo Ekpo
258d2ee0-f443-4b20-8a63-80be30fd357e,"Federal University of Agriculture, Oba – Ofemili, Anambra State (Establishment) Bill, 2024",First Reading (House: 2024-03-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-12,,"Obiageli Lillian Orogbu (LP, Anambra, Constituency: Awka North/Awka South)",Obiageli Lillian Orogbu,Not Yet Referred,Obiageli Lillian Orogbu
edb677ce-6456-4d76-ae3e-06409a8da47c,"Federal University of Agriculture, Ugbawka (Establishment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (House: 2023-12-20) -> Committee Assignment (House: 2023-12-20) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,2023-12-20,"Hon Nnolim John Nnaji (APC, Enugu, Constituency: Nkanu East/Nkanu West)",Hon Nnolim John Nnaji,the Whole,Hon Nnolim John Nnaji
80b80758-6a8a-4b26-b9ce-26b6ceb87a9c,"Federal University of Agriculture, Ute Okpa, Delta State",First Reading (House: 2023-07-13) -> Second Reading (House: 2023-11-09) -> Committee Assignment (House: 2023-11-09) -> Report (House: 2024-09-25) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-13,2023-11-09,"Hon Philip Agbese (APC, Benue, Constituency: Ado/Obadigbo/Okpokwu)",Hon Philip Agbese,Agricultural Colleges and Institutions,Hon Philip Agbese
