bill_id,bill_number,title,originating_chamber,assembly,category,current_status,current_stage,concurrence,harmonization,is_act,committee,primary_sponsor_name,primary_sponsor_party,primary_sponsor_state,primary_sponsor_constituency,sponsors_names,sponsors_parties,sponsors_states,sponsors_full_details,date_first_reading,date_second_reading,date_committee_report,date_passed,date_assented,days_first_to_second_reading,days_in_committee,total_days_to_passage,timeline_history,bill_analysis,bill_content,pdf_initial_bill,pdf_passed_bill,pdf_signed_act,pdf_committee_report,date_created,date_updated
d5bb25b1-79bf-47c6-8b25-b9010b88d2e4,HB 953,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Ahmed Adamu Saba,APC,Kwara,Edu/Moro/Pategi,Hon Ahmed Adamu Saba,APC,Kwara,"Hon Ahmed Adamu Saba (APC, Kwara, Constituency: Edu/Moro/Pategi)",2023-11-22,,,,,,,,First Reading (House: 2023-11-22) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T12:22:40.000000Z,2025-05-27T12:22:40.000000Z
d7f5ffa2-8511-4b7d-99d3-7c838a34bb45,HB 912,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Sunday Anamero Dekeri,APC,Edo,Etsako East/Etsako West/ Etsako Central,Hon Sunday Anamero Dekeri,APC,Edo,"Hon Sunday Anamero Dekeri (APC, Edo, Constituency: Etsako East/Etsako West/ Etsako Central)",2023-11-16,,,,,,,,First Reading (House: 2023-11-16) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T09:34:35.000000Z,2025-05-27T09:34:35.000000Z
d8dbf4db-6d62-484a-a0f7-8d149186f75e,HB 593,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Muktar Tolani Shagaya,APC,Kwara,Ilorin West/Asa,Hon Muktar Tolani Shagaya,APC,Kwara,"Hon Muktar Tolani Shagaya (APC, Kwara, Constituency: Ilorin West/Asa)",2023-10-12,,,,,,,,First Reading (House: 2023-10-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-14T13:30:57.000000Z,2025-04-14T13:30:57.000000Z
da143d21-48b8-4011-a4e1-dd9531b62c29,HB 828,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Okunjimi John Odimayo,APC,Ondo,Okitipupa/Irele,Hon Okunjimi John Odimayo,APC,Ondo,"Hon Okunjimi John Odimayo (APC, Ondo, Constituency: Okitipupa/Irele)",2023-11-02,,,,,,,,First Reading (House: 2023-11-02) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1768390527_HB828.pdf,,,,2025-05-26T12:37:06.000000Z,2026-01-14T11:35:27.000000Z
ed44a18f-94c2-4683-92ca-56ca617da29e,HB 634,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Sunday Anamero Dekeri,APC,Edo,Etsako East/Etsako West/ Etsako Central,Hon Sunday Anamero Dekeri,APC,Edo,"Hon Sunday Anamero Dekeri (APC, Edo, Constituency: Etsako East/Etsako West/ Etsako Central)",2023-10-17,,,,,,,,First Reading (House: 2023-10-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-14T15:51:35.000000Z,2025-04-14T15:51:35.000000Z
ee85ac41-15e3-4aae-99fd-34f65055b0fd,HB 630,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,Committee Assignment,NOT STARTED,NOT STARTED,No,the Whole,Hon Ozurigbo Ugonna,APC,Imo,Isu/Njaba/Nkwerre/Nwangele,Hon Ozurigbo Ugonna,APC,Imo,"Hon Ozurigbo Ugonna (APC, Imo, Constituency: Isu/Njaba/Nkwerre/Nwangele)",2023-10-17,2023-10-26,2023-10-26,,,9,0,,First Reading (House: 2023-10-17) -> Second Reading (House: 2023-10-26) -> Committee Assignment (House: 2023-10-26) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-14T15:47:47.000000Z,2025-04-14T15:47:47.000000Z
f977dfd9-8bea-483b-8097-13717d02621d,HB 889,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Adamu Hashimu,PDP,Bauchi,Ningi/Warji,Hon Adamu Hashimu,PDP,Bauchi,"Hon Adamu Hashimu (PDP, Bauchi, Constituency: Ningi/Warji)",2023-11-14,,,,,,,,First Reading (House: 2023-11-14) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T08:50:20.000000Z,2025-05-27T08:50:20.000000Z
ff77863e-c98b-49b0-a95b-654f573287e8,HB 645,"Federal Colleges of Education Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,Committee Assignment,NOT STARTED,NOT STARTED,No,the Whole,Hon Alhassan Ado Garba,APC,Kano,Doguwa/Tudun Wada,Hon Alhassan Ado Garba,APC,Kano,"Hon Alhassan Ado Garba (APC, Kano, Constituency: Doguwa/Tudun Wada)",2023-10-17,2023-10-26,2023-10-26,,,9,0,,First Reading (House: 2023-10-17) -> Second Reading (House: 2023-10-26) -> Committee Assignment (House: 2023-10-26) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-14T16:13:00.000000Z,2025-04-14T16:13:00.000000Z
33b4a871-cfb3-4ec3-9ac0-b6227405a3ef,HB 1620,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Kingsley Chinda,PDP,Rivers,Obio/Akpor,Hon Kingsley Chinda,PDP,Rivers,"Hon Kingsley Chinda (PDP, Rivers, Constituency: Obio/Akpor)",2024-07-23,,,,,,,,First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-29T16:24:58.000000Z,2025-04-29T16:24:58.000000Z
5118d9d7-1209-40a1-b8e3-8de63e57055d,HB 1376,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Yusuf Shitu Galambi,NNPP,Jigawa,Gwaram,Hon Yusuf Shitu Galambi,NNPP,Jigawa,"Hon Yusuf Shitu Galambi (NNPP, Jigawa, Constituency: Gwaram)",2024-05-09,,,,,,,,First Reading (House: 2024-05-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-04T15:23:07.000000Z,2025-08-04T15:23:07.000000Z
5bb43176-5d5d-48ed-bef8-05f82bc05947,HB 1433,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Canice Moore Nwachukwu,APC,Imo,Oru East/Orsu/Orlu,Hon Canice Moore Nwachukwu; Hon Miriam Onuoha,APC,Imo,"Hon Canice Moore Nwachukwu (APC, Imo, Constituency: Oru East/Orsu/Orlu); Hon Miriam Onuoha (APC, Imo, Constituency: Isiala Mbano/Okigwe/Onuimo)",2024-05-23,,,,,,,,First Reading (House: 2024-05-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-05T10:32:39.000000Z,2025-08-05T10:32:39.000000Z
61908d41-80ed-4a39-bf26-ced0a65d8670,HB 1188,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Daniel Asama Ago,APC,Plateau,Jos North/Bassa,Daniel Asama Ago,APC,Plateau,"Daniel Asama Ago (APC, Plateau, Constituency: Jos North/Bassa)",2024-05-08,,,,,,,,First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-04T14:07:26.000000Z,2025-08-04T14:07:26.000000Z
6287dd86-b63e-427e-ad3f-6aa555e9f494,SB 526,"Federal Colleges of Education Act (Amendment) Bill, 2024",SENATE,10th Assembly,Health,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Ibrahim Dankwambo,PDP,Gombe,,Sen. Ibrahim Dankwambo,PDP,Gombe,"Sen. Ibrahim Dankwambo (PDP, Gombe)",2024-07-17,,,,,,,,First Reading (Senate: 2024-07-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-01-23T09:16:47.000000Z,2025-01-23T09:16:47.000000Z
649c9d92-4d51-43e4-a4e3-c12499a2332b,HB 1299,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Abdullahi Mamudu,APC,Niger,Agaie/Lapai,Abdullahi Mamudu,APC,Niger,"Abdullahi Mamudu (APC, Niger, Constituency: Agaie/Lapai)",2024-07-17,,,,,,,,First Reading (House: 2024-07-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-06T14:57:13.000000Z,2025-08-06T14:57:13.000000Z
67c1eb3c-1179-46e6-a17e-e9739f515217,HB 1228,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Chike John Okafor,APC,Imo,Ehime Mbano/Ihite-Uboma/ Obowo,Chike John Okafor,APC,Imo,"Chike John Okafor (APC, Imo, Constituency: Ehime Mbano/Ihite-Uboma/ Obowo)",2024-05-07,,,,,,,,First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1758629339_HB1228.pdf,,,,2025-08-04T07:16:37.000000Z,2025-09-23T12:08:59.000000Z
84c56bca-8324-44d4-b491-901536003a09,HB 1158,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Anthony Adebayo Adepoju,PDP,Oyo,Ibarapa Central/Ibarapa North,Hon Anthony Adebayo Adepoju,PDP,Oyo,"Hon Anthony Adebayo Adepoju (PDP, Oyo, Constituency: Ibarapa Central/Ibarapa North)",2024-03-13,,,,,,,,First Reading (House: 2024-03-13) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-07-30T11:39:42.000000Z,2025-07-30T11:39:42.000000Z
8d26d60c-76b1-4366-98f4-8ed418517df7,HB 1103,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Rodney Ebikebina Ambiowei,PDP,Bayelsa,Southern Ijaw,Hon Rodney Ebikebina Ambiowei,PDP,Bayelsa,"Hon Rodney Ebikebina Ambiowei (PDP, Bayelsa, Constituency: Southern Ijaw)",,,,,,,,,First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1750078757_HB1103.pdf,,,,2025-06-16T12:59:17.000000Z,2025-06-16T12:59:17.000000Z
d48f6f3f-e002-4985-98ae-e22957140b3c,SB 678,"Federal Colleges of Education Act (Amendment) Bill, 2024",SENATE,10th Assembly,Education,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Izunaso Osita Bonaventure,APC,Imo,,Sen. Izunaso Osita Bonaventure,APC,Imo,"Sen. Izunaso Osita Bonaventure (APC, Imo)",2024-12-11,,,,,,,,First Reading (Senate: 2024-12-11) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-01-23T12:52:22.000000Z,2025-01-23T12:52:22.000000Z
eb8cf844-e01f-4332-b5df-d19341805f60,HB 1418,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,Committee Assignment,NOT STARTED,NOT STARTED,No,Federal Colleges of Education,Shehu Dalhatu,APC,Katsina,Faskari/Kankara/Sabuwa,Shehu Dalhatu,APC,Katsina,"Shehu Dalhatu (APC, Katsina, Constituency: Faskari/Kankara/Sabuwa)",2024-05-23,2024-07-09,2024-07-09,,,47,0,,First Reading (House: 2024-05-23) -> Second Reading (House: 2024-07-09) -> Committee Assignment (House: 2024-07-09) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-05T10:11:00.000000Z,2025-08-05T10:11:00.000000Z
f99e8843-f6e0-4667-ab60-9dd2ae52c9b3,HB 1371,"Federal Colleges of Education Act (Amendment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,Report,NOT STARTED,NOT STARTED,No,Federal Colleges of Education,Hon El-Rasheed Abdullahi,PDP,Gombe,Dukku/Nafada,Hon El-Rasheed Abdullahi,PDP,Gombe,"Hon El-Rasheed Abdullahi (PDP, Gombe, Constituency: Dukku/Nafada)",2024-05-08,2024-05-22,2024-05-22,,,14,0,,First Reading (House: 2024-05-08) -> Second Reading (House: 2024-05-22) -> Committee Assignment (House: 2024-05-22) -> Report (House: 2024-10-02) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-04T14:44:09.000000Z,2025-08-04T14:44:09.000000Z
37fb23bb-7421-4be6-b891-a6362356f0f9,HB 1852,"Federal Colleges of Education Act (Amendment) Bill, 2024.",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Julius Ihonvbere,APC,Edo,Owan East/Owan West,Hon Julius Ihonvbere,APC,Edo,"Hon Julius Ihonvbere (APC, Edo, Constituency: Owan East/Owan West)",,,,,,,,,First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1746523377_HB1852.pdf,,,,2025-05-06T09:22:57.000000Z,2025-05-06T09:22:57.000000Z
555805c0-36d5-4deb-81f3-a2acb3275561,HB 2118,"Federal Colleges of Education Act (Amendment) Bill, 2025",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Tajudeen Abbas,APC,Kaduna,Zaria,Hon Tajudeen Abbas,APC,Kaduna,"Hon Tajudeen Abbas (APC, Kaduna, Constituency: Zaria)",,,,,,,,,First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1770375301_HB2118.pdf,,,,2026-02-06T10:55:01.000000Z,2026-02-06T10:55:01.000000Z
98da9060-e4d1-4965-99cd-01412a8dbf24,HB 2025,"Federal Colleges of Education Act (Amendment) Bill, 2025",HOUSE,10th Assembly,Health,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Ayuba Dampar,APC,Taraba,Ibi/Wukari,Hon Ayuba Dampar,APC,Taraba,"Hon Ayuba Dampar (APC, Taraba, Constituency: Ibi/Wukari)",,,,,,,,,First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1769763045_HB2025.pdf,,,,2026-01-30T08:50:45.000000Z,2026-01-30T08:50:45.000000Z
bc1be7e8-8982-4a56-8d2a-fe2d9d5ff221,SB 881,"Federal Colleges of Education Act (Amendment) Bill, 2025",SENATE,10th Assembly,Education,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Ipinsagba Emmanuel Olajide,APC,Ondo,,Sen. Ipinsagba Emmanuel Olajide,APC,Ondo,"Sen. Ipinsagba Emmanuel Olajide (APC, Ondo)",2025-07-22,,,,,,,,First Reading (Senate: 2025-07-22) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-11-24T12:03:55.000000Z,2025-11-24T12:03:55.000000Z
aded8f96-1ab1-4f4a-bf2e-2ba75c6806e0,HB 520,"Federal Colleges of Entrepreneurship and Skill Acquisition (Establishment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Sunday Umeha,LP,Enugu,Ezeagu/Udi,Hon Sunday Umeha,LP,Enugu,"Hon Sunday Umeha (LP, Enugu, Constituency: Ezeagu/Udi)",2023-10-04,,,,,,,,First Reading (House: 2023-10-04) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-03-27T09:29:25.000000Z,2025-03-27T09:29:25.000000Z
70454f74-0a98-4b82-a836-197e12b56bb5,HB 216,"Federal Cooperative College, Ibadan (Est) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Benjamin Kalu,APC,Abia,Bende,Hon Benjamin Kalu,APC,Abia,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",2023-07-25,,,,,,,,First Reading (House: 2023-07-25) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-07-01T15:53:26.000000Z,2024-07-01T15:53:26.000000Z
4b6df31d-49e5-4c13-acf9-872c27b74391,HB 245,"Federal Cooperative College, Kaduna (Est) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Benjamin Kalu,APC,Abia,Bende,Hon Benjamin Kalu,APC,Abia,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",2023-07-26,,,,,,,,First Reading (House: 2023-07-26) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-07-02T09:09:06.000000Z,2024-07-02T09:09:06.000000Z
9fdba7af-9843-4d75-9301-a241b5d02f9f,HB 246,"Federal Cooperative College, Oji River (Establishment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Benjamin Kalu,APC,Abia,Bende,Hon Benjamin Kalu,APC,Abia,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",2023-07-26,,,,,,,,First Reading (House: 2023-07-26) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-07-02T09:09:59.000000Z,2024-07-02T09:09:59.000000Z
e5d2cb79-de30-4560-994d-4facc2693830,HB 1014,"Federal Cooperative Colleges (Establishment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Abdulmalik Zubairu,APC,Zamfara,Bungudu/Maru,Hon Abdulmalik Zubairu,APC,Zamfara,"Hon Abdulmalik Zubairu (APC, Zamfara, Constituency: Bungudu/Maru)",2023-11-28,,,,,,,,First Reading (House: 2023-11-28) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T17:41:09.000000Z,2025-05-27T17:41:09.000000Z
ba9ca424-9f74-427f-a2c8-41c43f82f408,SB 263,"Federal Data Bank (Establishment) Bill, 2023",SENATE,10th Assembly,Government Operations and Institutions,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Ibrahim Jimoh Folorunsho,APC,Ondo,,Sen. Ibrahim Jimoh Folorunsho,APC,Ondo,"Sen. Ibrahim Jimoh Folorunsho (APC, Ondo)",2023-11-15,,,,,,,,First Reading (Senate: 2023-11-15) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-06-06T10:31:20.000000Z,2024-06-06T10:31:20.000000Z
56782a9e-6c6c-4e40-a159-fa2d9f45b6ab,HB 2214,"Federal Export Processing Zone (Akpuoga Nike , Enugu) Bill, 2025",HOUSE,10th Assembly,"Business, Trade, Investment",AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Paul Nnamchi,LP,Enugu,Enugu East/Isi Uzo,Hon Paul Nnamchi,LP,Enugu,"Hon Paul Nnamchi (LP, Enugu, Constituency: Enugu East/Isi Uzo)",,,,,,,,,First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,Co-sponsors: 16 Ors,https://admin.placbillstrack.org/bill-uploads/1769692247_HB2214.pdf,,,,2026-01-29T13:10:47.000000Z,2026-01-29T13:10:47.000000Z
bfbc7639-279f-4a8e-bdd7-4a37594655d7,HB 211,"Federal Fire and Rescue Service Bill, 2023",HOUSE,10th Assembly,Emergency and Disaster Management,AWAITING ASSENT,Third Reading/Concurrence,NOT STARTED,NOT STARTED,No,the Whole,Hon Benjamin Kalu,APC,Abia,Bende,Hon Benjamin Kalu,APC,Abia,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",2023-07-25,2023-07-26,2023-07-26,2023-10-17,,1,0,84,First Reading (House: 2023-07-25) -> Second Reading (House: 2023-07-26) -> Committee Assignment (House: 2023-07-26) -> Report (House: 2023-10-10) -> Third Reading/Concurrence (House: 2023-10-17) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2024-07-01T15:50:00.000000Z,2025-01-30T12:29:33.000000Z
a5350d79-5fda-4294-8826-4cf2e9886584,SB 46,"Federal Fire Service Act (Repeal & Re-enactment) Bill, 2023",SENATE,10th Assembly,Emergency and Disaster Management,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Michael Opeyemi Bamidele,APC,Ekiti,,Sen. Michael Opeyemi Bamidele,APC,Ekiti,"Sen. Michael Opeyemi Bamidele (APC, Ekiti)",2023-07-27,,,,,,,,First Reading (Senate: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-05-23T18:00:00.000000Z,2024-05-23T18:00:00.000000Z
167ffd14-2e7a-4f7a-aad7-05da9f2181f6,HB 1004,"Federal Fire Service Trust Fund (Establishment) Bill, 2023",HOUSE,10th Assembly,Emergency and Disaster Management,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Peter Gyendeng,PDP,Plateau,Barkin Ladi/Riyom,Hon Peter Gyendeng,PDP,Plateau,"Hon Peter Gyendeng (PDP, Plateau, Constituency: Barkin Ladi/Riyom)",2023-11-28,,,,,,,,First Reading (House: 2023-11-28) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T17:30:58.000000Z,2025-05-27T17:30:58.000000Z
62ed30a8-40f9-479a-8fb9-458225e70def,HB 2588,"Federal Forestry Guards Training Institute, Ankpa, Kogi State (Establishment) Bill, 2025",HOUSE,10th Assembly,Agriculture,AWAITING ASSENT,Committee Assignment,NOT STARTED,NOT STARTED,No,Agriculture Production and Service,Hon Ali Ibrahim Abdullahi,APC,Kogi,Ankpa/Omala/Olamaboro,Hon Ali Ibrahim Abdullahi,APC,Kogi,"Hon Ali Ibrahim Abdullahi (APC, Kogi, Constituency: Ankpa/Omala/Olamaboro)",,2025-11-18,2025-11-18,,,,0,,First Reading (Not Started) -> Second Reading (House: 2025-11-18) -> Committee Assignment (House: 2025-11-18) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-11-19T06:59:39.000000Z,2025-11-19T06:59:39.000000Z
